locnNbr,locationName,address,city,state,zipCode,locationType,openTime,closeTime
locnNbr919,locationName919,919 street,city919,state919,zipcode919,Store,8:00,9:00
locnNbr920,locationName920,920 street,city920,state920,zipcode920,Store,8:00,9:00
locnNbr921,locationName921,921 street,city921,state921,zipcode921,Store,8:00,9:00
locnNbr922,locationName922,922 street,city922,state922,zipcode922,Store,8:00,9:00
locnNbr923,locationName923,923 street,city923,state923,zipcode923,Store,8:00,9:00
locnNbr924,locationName924,924 street,city924,state924,zipcode924,Store,8:00,9:00
locnNbr925,locationName925,925 street,city925,state925,zipcode925,Store,8:00,9:00
locnNbr926,locationName926,926 street,city926,state926,zipcode926,Store,8:00,9:00
locnNbr927,locationName927,927 street,city927,state927,zipcode927,Store,8:00,9:00
locnNbr928,locationName928,928 street,city928,state928,zipcode928,Store,8:00,9:00
locnNbr929,locationName929,929 street,city929,state929,zipcode929,Store,8:00,9:00
locnNbr930,locationName930,930 street,city930,state930,zipcode930,Store,8:00,9:00
locnNbr931,locationName931,931 street,city931,state931,zipcode931,Store,8:00,9:00
locnNbr932,locationName932,932 street,city932,state932,zipcode932,Store,8:00,9:00
locnNbr933,locationName933,933 street,city933,state933,zipcode933,Store,8:00,9:00
locnNbr934,locationName934,934 street,city934,state934,zipcode934,Store,8:00,9:00
locnNbr935,locationName935,935 street,city935,state935,zipcode935,Store,8:00,9:00
locnNbr936,locationName936,936 street,city936,state936,zipcode936,Store,8:00,9:00
locnNbr937,locationName937,937 street,city937,state937,zipcode937,Store,8:00,9:00
locnNbr938,locationName938,938 street,city938,state938,zipcode938,Store,8:00,9:00
locnNbr939,locationName939,939 street,city939,state939,zipcode939,Store,8:00,9:00
locnNbr940,locationName940,940 street,city940,state940,zipcode940,Store,8:00,9:00
locnNbr941,locationName941,941 street,city941,state941,zipcode941,Store,8:00,9:00
locnNbr942,locationName942,942 street,city942,state942,zipcode942,Store,8:00,9:00
locnNbr943,locationName943,943 street,city943,state943,zipcode943,Store,8:00,9:00
locnNbr944,locationName944,944 street,city944,state944,zipcode944,Store,8:00,9:00
locnNbr945,locationName945,945 street,city945,state945,zipcode945,Store,8:00,9:00
locnNbr946,locationName946,946 street,city946,state946,zipcode946,Store,8:00,9:00
locnNbr947,locationName947,947 street,city947,state947,zipcode947,Store,8:00,9:00
locnNbr948,locationName948,948 street,city948,state948,zipcode948,Store,8:00,9:00
locnNbr949,locationName949,949 street,city949,state949,zipcode949,Store,8:00,9:00
locnNbr950,locationName950,950 street,city950,state950,zipcode950,Store,8:00,9:00
locnNbr951,locationName951,951 street,city951,state951,zipcode951,Store,8:00,9:00
locnNbr952,locationName952,952 street,city952,state952,zipcode952,Store,8:00,9:00
locnNbr953,locationName953,953 street,city953,state953,zipcode953,Store,8:00,9:00
locnNbr954,locationName954,954 street,city954,state954,zipcode954,Store,8:00,9:00
locnNbr955,locationName955,955 street,city955,state955,zipcode955,Store,8:00,9:00
locnNbr956,locationName956,956 street,city956,state956,zipcode956,Store,8:00,9:00
locnNbr957,locationName957,957 street,city957,state957,zipcode957,Store,8:00,9:00
locnNbr958,locationName958,958 street,city958,state958,zipcode958,Store,8:00,9:00
locnNbr959,locationName959,959 street,city959,state959,zipcode959,Store,8:00,9:00
locnNbr960,locationName960,960 street,city960,state960,zipcode960,Store,8:00,9:00
locnNbr961,locationName961,961 street,city961,state961,zipcode961,Store,8:00,9:00
locnNbr962,locationName962,962 street,city962,state962,zipcode962,Store,8:00,9:00
locnNbr963,locationName963,963 street,city963,state963,zipcode963,Store,8:00,9:00
locnNbr964,locationName964,964 street,city964,state964,zipcode964,Store,8:00,9:00
locnNbr965,locationName965,965 street,city965,state965,zipcode965,Store,8:00,9:00
locnNbr966,locationName966,966 street,city966,state966,zipcode966,Store,8:00,9:00
locnNbr967,locationName967,967 street,city967,state967,zipcode967,Store,8:00,9:00
locnNbr968,locationName968,968 street,city968,state968,zipcode968,Store,8:00,9:00
locnNbr969,locationName969,969 street,city969,state969,zipcode969,Store,8:00,9:00
locnNbr970,locationName970,970 street,city970,state970,zipcode970,Store,8:00,9:00
locnNbr971,locationName971,971 street,city971,state971,zipcode971,Store,8:00,9:00
locnNbr972,locationName972,972 street,city972,state972,zipcode972,Store,8:00,9:00
locnNbr973,locationName973,973 street,city973,state973,zipcode973,Store,8:00,9:00
locnNbr974,locationName974,974 street,city974,state974,zipcode974,Store,8:00,9:00
locnNbr975,locationName975,975 street,city975,state975,zipcode975,Store,8:00,9:00
locnNbr976,locationName976,976 street,city976,state976,zipcode976,Store,8:00,9:00
locnNbr977,locationName977,977 street,city977,state977,zipcode977,Store,8:00,9:00
locnNbr978,locationName978,978 street,city978,state978,zipcode978,Store,8:00,9:00
locnNbr979,locationName979,979 street,city979,state979,zipcode979,Store,8:00,9:00
locnNbr980,locationName980,980 street,city980,state980,zipcode980,Store,8:00,9:00
locnNbr981,locationName981,981 street,city981,state981,zipcode981,Store,8:00,9:00
locnNbr982,locationName982,982 street,city982,state982,zipcode982,Store,8:00,9:00
locnNbr983,locationName983,983 street,city983,state983,zipcode983,Store,8:00,9:00
locnNbr984,locationName984,984 street,city984,state984,zipcode984,Store,8:00,9:00
locnNbr985,locationName985,985 street,city985,state985,zipcode985,Store,8:00,9:00
locnNbr986,locationName986,986 street,city986,state986,zipcode986,Store,8:00,9:00
locnNbr987,locationName987,987 street,city987,state987,zipcode987,Store,8:00,9:00
locnNbr988,locationName988,988 street,city988,state988,zipcode988,Store,8:00,9:00
locnNbr989,locationName989,989 street,city989,state989,zipcode989,Store,8:00,9:00
locnNbr990,locationName990,990 street,city990,state990,zipcode990,Store,8:00,9:00
locnNbr991,locationName991,991 street,city991,state991,zipcode991,Store,8:00,9:00
locnNbr992,locationName992,992 street,city992,state992,zipcode992,Store,8:00,9:00
locnNbr993,locationName993,993 street,city993,state993,zipcode993,Store,8:00,9:00
locnNbr994,locationName994,994 street,city994,state994,zipcode994,Store,8:00,9:00
locnNbr995,locationName995,995 street,city995,state995,zipcode995,Store,8:00,9:00
locnNbr996,locationName996,996 street,city996,state996,zipcode996,Store,8:00,9:00
locnNbr997,locationName997,997 street,city997,state997,zipcode997,Store,8:00,9:00
locnNbr998,locationName998,998 street,city998,state998,zipcode998,Store,8:00,9:00
locnNbr999,locationName999,999 street,city999,state999,zipcode999,Store,8:00,9:00
locnNbr1000,locationName1000,1000 street,city1000,state1000,zipcode1000,Store,8:00,9:00
locnNbr1001,locationName1001,1001 street,city1001,state1001,zipcode1001,Store,8:00,9:00
locnNbr1002,locationName1002,1002 street,city1002,state1002,zipcode1002,Store,8:00,9:00
locnNbr1003,locationName1003,1003 street,city1003,state1003,zipcode1003,Store,8:00,9:00
locnNbr1004,locationName1004,1004 street,city1004,state1004,zipcode1004,Store,8:00,9:00
locnNbr1005,locationName1005,1005 street,city1005,state1005,zipcode1005,Store,8:00,9:00
locnNbr1006,locationName1006,1006 street,city1006,state1006,zipcode1006,Store,8:00,9:00
locnNbr1007,locationName1007,1007 street,city1007,state1007,zipcode1007,Store,8:00,9:00
locnNbr1008,locationName1008,1008 street,city1008,state1008,zipcode1008,Store,8:00,9:00
locnNbr1009,locationName1009,1009 street,city1009,state1009,zipcode1009,Store,8:00,9:00
locnNbr1010,locationName1010,1010 street,city1010,state1010,zipcode1010,Store,8:00,9:00
locnNbr1011,locationName1011,1011 street,city1011,state1011,zipcode1011,Store,8:00,9:00
locnNbr1012,locationName1012,1012 street,city1012,state1012,zipcode1012,Store,8:00,9:00
locnNbr1013,locationName1013,1013 street,city1013,state1013,zipcode1013,Store,8:00,9:00
locnNbr1014,locationName1014,1014 street,city1014,state1014,zipcode1014,Store,8:00,9:00
locnNbr1015,locationName1015,1015 street,city1015,state1015,zipcode1015,Store,8:00,9:00
locnNbr1016,locationName1016,1016 street,city1016,state1016,zipcode1016,Store,8:00,9:00
locnNbr1017,locationName1017,1017 street,city1017,state1017,zipcode1017,Store,8:00,9:00
locnNbr1018,locationName1018,1018 street,city1018,state1018,zipcode1018,Store,8:00,9:00
locnNbr1019,locationName1019,1019 street,city1019,state1019,zipcode1019,Store,8:00,9:00
locnNbr1020,locationName1020,1020 street,city1020,state1020,zipcode1020,Store,8:00,9:00
locnNbr1021,locationName1021,1021 street,city1021,state1021,zipcode1021,Store,8:00,9:00
locnNbr1022,locationName1022,1022 street,city1022,state1022,zipcode1022,Store,8:00,9:00
locnNbr1023,locationName1023,1023 street,city1023,state1023,zipcode1023,Store,8:00,9:00
locnNbr1024,locationName1024,1024 street,city1024,state1024,zipcode1024,Store,8:00,9:00
locnNbr1025,locationName1025,1025 street,city1025,state1025,zipcode1025,Store,8:00,9:00
locnNbr1026,locationName1026,1026 street,city1026,state1026,zipcode1026,Store,8:00,9:00
locnNbr1027,locationName1027,1027 street,city1027,state1027,zipcode1027,Store,8:00,9:00
locnNbr1028,locationName1028,1028 street,city1028,state1028,zipcode1028,Store,8:00,9:00
locnNbr1029,locationName1029,1029 street,city1029,state1029,zipcode1029,Store,8:00,9:00
locnNbr1030,locationName1030,1030 street,city1030,state1030,zipcode1030,Store,8:00,9:00
locnNbr1031,locationName1031,1031 street,city1031,state1031,zipcode1031,Store,8:00,9:00
locnNbr1032,locationName1032,1032 street,city1032,state1032,zipcode1032,Store,8:00,9:00
locnNbr1033,locationName1033,1033 street,city1033,state1033,zipcode1033,Store,8:00,9:00
locnNbr1034,locationName1034,1034 street,city1034,state1034,zipcode1034,Store,8:00,9:00
locnNbr1035,locationName1035,1035 street,city1035,state1035,zipcode1035,Store,8:00,9:00
locnNbr1036,locationName1036,1036 street,city1036,state1036,zipcode1036,Store,8:00,9:00
locnNbr1037,locationName1037,1037 street,city1037,state1037,zipcode1037,Store,8:00,9:00
locnNbr1038,locationName1038,1038 street,city1038,state1038,zipcode1038,Store,8:00,9:00
locnNbr1039,locationName1039,1039 street,city1039,state1039,zipcode1039,Store,8:00,9:00
locnNbr1040,locationName1040,1040 street,city1040,state1040,zipcode1040,Store,8:00,9:00
locnNbr1041,locationName1041,1041 street,city1041,state1041,zipcode1041,Store,8:00,9:00
locnNbr1042,locationName1042,1042 street,city1042,state1042,zipcode1042,Store,8:00,9:00
locnNbr1043,locationName1043,1043 street,city1043,state1043,zipcode1043,Store,8:00,9:00
locnNbr1044,locationName1044,1044 street,city1044,state1044,zipcode1044,Store,8:00,9:00
locnNbr1045,locationName1045,1045 street,city1045,state1045,zipcode1045,Store,8:00,9:00
locnNbr1046,locationName1046,1046 street,city1046,state1046,zipcode1046,Store,8:00,9:00
locnNbr1047,locationName1047,1047 street,city1047,state1047,zipcode1047,Store,8:00,9:00
locnNbr1048,locationName1048,1048 street,city1048,state1048,zipcode1048,Store,8:00,9:00
locnNbr1049,locationName1049,1049 street,city1049,state1049,zipcode1049,Store,8:00,9:00
locnNbr1050,locationName1050,1050 street,city1050,state1050,zipcode1050,Store,8:00,9:00
locnNbr1051,locationName1051,1051 street,city1051,state1051,zipcode1051,Store,8:00,9:00
locnNbr1052,locationName1052,1052 street,city1052,state1052,zipcode1052,Store,8:00,9:00
locnNbr1053,locationName1053,1053 street,city1053,state1053,zipcode1053,Store,8:00,9:00
locnNbr1054,locationName1054,1054 street,city1054,state1054,zipcode1054,Store,8:00,9:00
locnNbr1055,locationName1055,1055 street,city1055,state1055,zipcode1055,Store,8:00,9:00
locnNbr1056,locationName1056,1056 street,city1056,state1056,zipcode1056,Store,8:00,9:00
locnNbr1057,locationName1057,1057 street,city1057,state1057,zipcode1057,Store,8:00,9:00
locnNbr1058,locationName1058,1058 street,city1058,state1058,zipcode1058,Store,8:00,9:00
locnNbr1059,locationName1059,1059 street,city1059,state1059,zipcode1059,Store,8:00,9:00
locnNbr1060,locationName1060,1060 street,city1060,state1060,zipcode1060,Store,8:00,9:00
locnNbr1061,locationName1061,1061 street,city1061,state1061,zipcode1061,Store,8:00,9:00
locnNbr1062,locationName1062,1062 street,city1062,state1062,zipcode1062,Store,8:00,9:00
locnNbr1063,locationName1063,1063 street,city1063,state1063,zipcode1063,Store,8:00,9:00
locnNbr1064,locationName1064,1064 street,city1064,state1064,zipcode1064,Store,8:00,9:00
locnNbr1065,locationName1065,1065 street,city1065,state1065,zipcode1065,Store,8:00,9:00
locnNbr1066,locationName1066,1066 street,city1066,state1066,zipcode1066,Store,8:00,9:00
locnNbr1067,locationName1067,1067 street,city1067,state1067,zipcode1067,Store,8:00,9:00
locnNbr1068,locationName1068,1068 street,city1068,state1068,zipcode1068,Store,8:00,9:00
locnNbr1069,locationName1069,1069 street,city1069,state1069,zipcode1069,Store,8:00,9:00
locnNbr1070,locationName1070,1070 street,city1070,state1070,zipcode1070,Store,8:00,9:00
locnNbr1071,locationName1071,1071 street,city1071,state1071,zipcode1071,Store,8:00,9:00
locnNbr1072,locationName1072,1072 street,city1072,state1072,zipcode1072,Store,8:00,9:00
locnNbr1073,locationName1073,1073 street,city1073,state1073,zipcode1073,Store,8:00,9:00
locnNbr1074,locationName1074,1074 street,city1074,state1074,zipcode1074,Store,8:00,9:00
locnNbr1075,locationName1075,1075 street,city1075,state1075,zipcode1075,Store,8:00,9:00
locnNbr1076,locationName1076,1076 street,city1076,state1076,zipcode1076,Store,8:00,9:00
locnNbr1077,locationName1077,1077 street,city1077,state1077,zipcode1077,Store,8:00,9:00
locnNbr1078,locationName1078,1078 street,city1078,state1078,zipcode1078,Store,8:00,9:00
locnNbr1079,locationName1079,1079 street,city1079,state1079,zipcode1079,Store,8:00,9:00
locnNbr1080,locationName1080,1080 street,city1080,state1080,zipcode1080,Store,8:00,9:00
locnNbr1081,locationName1081,1081 street,city1081,state1081,zipcode1081,Store,8:00,9:00
locnNbr1082,locationName1082,1082 street,city1082,state1082,zipcode1082,Store,8:00,9:00
locnNbr1083,locationName1083,1083 street,city1083,state1083,zipcode1083,Store,8:00,9:00
locnNbr1084,locationName1084,1084 street,city1084,state1084,zipcode1084,Store,8:00,9:00
locnNbr1085,locationName1085,1085 street,city1085,state1085,zipcode1085,Store,8:00,9:00
locnNbr1086,locationName1086,1086 street,city1086,state1086,zipcode1086,Store,8:00,9:00
locnNbr1087,locationName1087,1087 street,city1087,state1087,zipcode1087,Store,8:00,9:00
locnNbr1088,locationName1088,1088 street,city1088,state1088,zipcode1088,Store,8:00,9:00
locnNbr1089,locationName1089,1089 street,city1089,state1089,zipcode1089,Store,8:00,9:00
locnNbr1090,locationName1090,1090 street,city1090,state1090,zipcode1090,Store,8:00,9:00
locnNbr1091,locationName1091,1091 street,city1091,state1091,zipcode1091,Store,8:00,9:00
locnNbr1092,locationName1092,1092 street,city1092,state1092,zipcode1092,Store,8:00,9:00
locnNbr1093,locationName1093,1093 street,city1093,state1093,zipcode1093,Store,8:00,9:00
locnNbr1094,locationName1094,1094 street,city1094,state1094,zipcode1094,Store,8:00,9:00
locnNbr1095,locationName1095,1095 street,city1095,state1095,zipcode1095,Store,8:00,9:00
locnNbr1096,locationName1096,1096 street,city1096,state1096,zipcode1096,Store,8:00,9:00
